weekly_lms_logins,video_watch_pct,avg_quiz_score,assignment_completion_rate,avg_submission_delay_days,forum_posts_per_month,session_attendance_pct,gpa_trend,current_gpa,part_time_job,semester,dropout_risk
11.6,40.7,53.2,52.9,0.4,3,76.3,0.36,2.42,0,1,0
2.7,47.6,56.1,62.1,1.2,1,52.3,0.17,2.71,0,2,0
7.5,40.0,56.5,49.0,2.3,3,50.3,-0.96,2.01,1,2,1
6.5,54.3,40.4,58.1,4.6,3,51.4,-0.68,2.98,0,4,1
8.9,52.3,100.0,82.5,0.0,4,89.2,1.4,3.7,1,1,0
14.8,60.9,72.6,59.6,0.0,9,54.4,0.21,3.36,0,6,0
9.1,62.8,88.3,97.0,0.8,3,68.8,1.6,3.56,0,3,0
5.5,43.6,69.5,58.2,3.3,0,44.0,-1.74,2.3,0,8,1
9.7,54.6,68.7,64.3,1.5,3,100.0,0.69,3.32,0,3,0
8.9,54.5,76.7,65.6,1.1,3,72.4,0.53,2.81,0,5,0
11.7,58.3,51.9,61.8,2.6,6,49.3,-0.62,3.44,1,6,0
13.8,93.0,69.7,84.3,2.1,4,70.9,-0.02,3.14,1,3,0
8.5,62.0,100.0,87.1,0.0,9,69.6,0.72,3.49,0,1,0
11.3,57.8,49.8,31.4,5.1,3,43.1,-1.15,2.54,0,4,0
6.6,82.6,72.2,70.7,1.8,3,82.6,1.19,2.77,0,7,0
10.7,85.8,67.6,80.1,3.4,2,67.6,2.32,4.0,0,1,0
7.4,100.0,76.9,100.0,1.5,6,72.7,0.77,3.87,1,1,0
11.1,57.5,64.8,100.0,0.0,3,56.7,-0.02,3.21,1,3,0
8.6,90.1,92.9,87.5,0.0,7,59.8,-0.22,3.09,0,2,0
5.1,51.1,74.1,58.8,4.4,8,84.2,-0.42,3.64,1,5,0
11.3,65.0,79.8,81.2,0.3,8,68.6,-0.04,2.86,1,3,0
9.6,40.9,35.6,30.9,3.0,4,46.3,0.5,2.79,1,8,0
11.8,56.1,69.3,62.0,1.0,13,65.5,2.19,4.0,0,3,0
2.4,23.3,53.3,32.7,5.8,2,56.0,-0.63,2.27,0,3,1
13.0,40.0,79.8,84.3,1.7,4,57.6,-0.04,3.54,0,5,0
4.0,57.1,79.2,29.9,1.0,2,18.1,-1.23,2.65,1,4,1
13.1,34.9,39.2,64.6,1.8,6,88.0,0.51,3.34,1,6,0
7.1,48.7,59.4,52.5,5.6,3,66.0,-0.14,2.5,1,3,0
6.5,27.3,82.5,54.4,1.5,6,56.7,-0.22,2.39,0,4,0
10.9,69.2,77.5,80.4,0.0,2,99.0,0.66,3.7,1,4,0
9.0,79.3,75.3,80.6,3.3,4,100.0,1.3,3.03,0,7,0
3.0,41.1,57.8,28.5,1.8,2,32.7,-0.1,1.31,0,1,0
6.0,65.1,46.0,99.7,0.0,7,48.5,0.84,2.8,1,2,1
8.2,87.1,77.4,60.8,0.0,6,83.3,0.73,3.13,0,5,0
10.8,56.3,57.4,68.4,2.8,2,36.4,0.08,2.51,1,2,0
6.2,92.1,100.0,89.2,2.3,5,75.5,0.21,3.46,0,4,0
10.8,41.8,62.3,75.4,3.3,3,54.8,0.41,2.59,0,4,0
6.0,27.4,46.3,65.1,1.2,3,60.6,-0.08,2.63,0,5,0
7.5,42.5,64.5,29.0,5.1,3,39.2,-0.02,3.72,1,2,0
9.9,60.6,72.7,53.9,3.8,5,84.3,-0.75,3.66,0,7,0
11.3,56.2,84.3,77.7,2.7,8,57.2,0.69,3.56,0,1,1
6.4,46.2,81.8,65.4,0.8,3,65.9,-0.34,3.68,1,2,0
6.2,68.9,50.3,75.2,1.9,4,39.4,-0.75,2.69,0,3,0
7.2,35.0,72.0,41.7,4.2,4,54.3,-0.05,2.51,0,7,1
3.7,21.1,81.2,44.4,4.2,1,34.8,-0.06,2.25,1,2,0
3.6,26.1,51.1,51.7,0.8,2,54.5,1.32,3.47,0,4,0
4.9,79.8,49.3,90.4,6.6,3,75.3,0.07,3.71,1,5,1
4.7,55.4,46.3,65.2,3.8,1,39.8,-0.91,2.81,0,3,1
15.0,70.7,77.6,80.6,3.2,6,99.4,0.7,4.0,0,4,0
10.9,93.8,100.0,100.0,0.0,5,81.8,0.21,2.22,0,2,0
10.6,48.9,44.3,44.6,3.7,5,39.1,0.4,3.81,0,5,0
9.4,81.5,71.3,83.7,0.0,7,67.5,0.44,3.04,1,3,0
3.7,24.0,41.6,28.0,3.9,1,54.8,-0.31,3.7,0,8,0
8.3,28.5,55.3,57.8,4.3,2,13.1,-1.01,3.49,0,2,1
1.7,42.2,62.6,47.6,5.8,0,36.7,-0.65,2.45,0,8,1
6.4,23.8,77.5,49.4,1.8,2,32.4,-0.86,2.5,0,3,0
4.8,64.0,73.3,79.1,0.0,5,43.5,-0.06,3.18,0,1,0
2.5,49.5,66.2,49.5,3.6,5,62.7,-0.09,1.82,1,1,0
8.2,65.7,67.3,66.0,2.0,1,80.6,-0.39,3.34,0,7,0
12.2,74.4,72.5,71.4,0.8,4,77.5,0.12,2.07,0,5,0
12.0,54.0,86.3,75.7,0.8,3,34.0,0.0,2.78,1,1,0
3.1,35.9,67.8,31.1,3.4,1,33.0,0.15,3.33,1,4,0
12.6,53.4,75.8,59.7,1.8,2,62.4,0.99,3.6,0,2,0
9.0,43.7,53.0,73.9,5.4,4,52.9,0.12,1.91,0,3,0
9.6,99.6,82.0,50.8,0.0,9,81.4,1.22,2.93,1,3,0
9.8,46.0,62.9,48.5,0.3,6,62.1,-0.45,2.48,1,8,0
6.6,56.8,46.9,42.4,4.9,1,57.5,0.01,2.44,0,8,1
8.8,58.8,70.5,61.1,0.0,2,57.1,-1.29,3.15,0,6,1
12.8,64.7,70.3,57.7,1.1,6,76.1,0.35,3.27,1,1,0
12.9,74.9,68.6,66.4,6.0,4,73.4,1.27,2.95,0,3,0
0.6,37.9,42.7,73.8,2.6,2,100.0,-0.32,3.01,1,3,0
4.8,59.0,57.7,58.6,5.5,1,47.7,-1.16,2.72,0,2,1
0.4,48.2,33.9,39.4,0.5,3,52.4,-0.66,2.66,1,8,1
4.0,29.1,39.6,13.5,5.6,0,67.0,-1.27,3.53,1,8,1
8.4,88.3,63.4,74.4,1.4,4,66.4,0.58,3.47,0,5,0
4.6,57.9,42.5,59.2,3.7,6,39.8,0.34,3.22,0,6,1
5.9,44.1,74.4,62.2,3.1,7,90.7,0.63,4.0,0,3,0
8.0,64.6,73.6,48.0,0.6,5,96.9,0.78,3.74,1,1,0
5.2,58.9,49.4,52.0,4.1,3,53.8,0.22,2.45,1,1,0
9.3,96.3,100.0,91.4,0.0,6,100.0,1.17,4.0,0,6,0
3.2,62.0,11.0,49.9,4.6,1,29.7,-1.44,1.97,0,5,0
9.4,61.8,57.2,67.8,3.3,8,80.2,-0.7,2.57,0,3,0
8.5,80.2,68.2,68.0,0.6,3,99.6,0.72,2.86,0,3,0
9.5,40.7,42.2,68.7,1.1,2,54.5,0.38,3.38,0,3,0
5.5,32.1,82.1,36.6,2.4,4,56.9,-1.28,2.96,0,8,0
12.7,53.2,100.0,64.0,3.4,8,97.8,0.85,4.0,0,5,0
3.9,44.5,41.4,46.0,5.6,0,35.7,0.12,2.79,1,1,0
14.1,75.7,79.1,87.3,4.1,1,44.5,-0.01,3.04,0,3,0
6.2,53.2,59.1,73.7,6.6,2,69.0,0.45,2.71,0,8,0
10.0,48.6,76.3,35.6,3.3,9,55.9,0.54,3.0,1,6,0
2.9,57.0,48.3,40.7,4.2,1,33.2,-0.67,2.18,0,3,0
9.7,100.0,88.8,100.0,0.0,6,84.2,0.7,2.95,0,6,0
4.4,28.7,68.5,39.3,1.8,4,53.8,-0.68,2.3,0,7,0
11.3,5.5,67.2,74.6,4.6,1,17.0,-0.37,2.83,0,6,0
7.8,69.7,71.8,86.0,3.9,5,79.2,-0.38,2.82,0,4,0
4.9,70.8,50.8,80.0,0.2,5,64.4,-0.83,3.95,0,2,1
8.9,22.5,46.0,47.2,3.2,6,78.6,-1.68,2.88,0,5,0
5.6,56.9,32.0,46.5,7.7,5,43.8,-0.37,2.69,0,2,1
6.8,52.2,73.7,51.0,2.4,3,84.4,1.3,2.66,1,8,0
3.8,48.6,56.0,63.8,6.4,3,46.0,-1.59,3.06,0,5,1
9.9,52.6,74.9,48.6,2.7,3,70.6,0.28,2.59,0,7,0
11.0,49.9,69.7,68.9,3.3,3,71.5,0.2,3.3,0,2,0
9.8,44.0,53.1,92.2,0.6,6,100.0,0.1,2.82,1,8,0
6.0,66.3,67.2,72.6,0.0,6,36.3,0.8,2.99,1,4,0
3.8,40.6,65.8,72.9,4.5,4,61.8,-0.7,3.01,0,2,0
0.0,56.8,50.4,35.8,3.5,2,56.2,-1.24,2.27,1,8,0
4.3,52.9,60.1,45.2,3.0,1,54.6,-0.41,2.0,1,7,0
9.6,62.0,74.1,100.0,0.0,9,91.0,0.45,3.07,0,8,0
4.3,38.0,45.7,47.6,3.2,3,60.6,-1.96,2.87,0,3,0
5.3,51.2,43.1,40.1,2.0,3,60.2,-0.11,2.9,0,2,0
12.9,63.3,53.3,64.8,2.2,4,72.6,-0.97,2.5,1,8,1
8.7,80.9,84.8,57.7,3.0,3,56.2,0.07,3.97,1,2,0
7.1,62.4,74.3,100.0,2.7,5,77.7,0.56,4.0,1,1,0
7.9,55.1,50.3,66.7,3.7,2,34.7,-0.82,3.29,0,5,0
7.8,20.4,54.1,47.5,3.2,5,92.0,0.49,2.5,0,2,1
6.5,82.4,71.7,89.3,2.0,1,67.7,0.33,3.79,1,6,0
10.4,89.9,98.5,100.0,1.2,6,69.2,0.66,3.54,1,3,0
10.3,28.5,90.0,75.0,0.2,7,81.0,0.82,2.89,0,3,0
7.9,38.3,51.7,40.2,3.6,4,66.7,-0.22,2.55,1,5,0
0.0,23.4,40.5,46.3,5.4,3,28.2,-0.54,1.91,0,4,1
7.5,41.8,35.0,45.8,3.0,1,71.3,-0.77,2.33,0,5,1
12.2,58.4,60.6,69.3,0.2,5,62.7,-0.27,2.62,1,8,1
12.3,58.2,41.9,45.3,0.1,4,86.9,0.23,3.48,0,7,0
4.5,73.5,74.3,79.0,0.6,5,51.2,-0.45,2.96,0,7,0
5.3,41.2,71.4,36.8,1.0,5,62.3,0.16,2.2,0,7,0
10.7,66.6,78.8,96.2,6.8,5,82.8,0.83,3.84,0,8,0
12.1,75.9,85.8,80.1,0.0,4,59.4,1.21,3.51,0,3,0
6.3,49.0,47.7,63.8,2.8,2,30.0,-0.67,3.37,0,4,0
2.3,33.6,23.4,36.7,3.9,3,25.4,-1.38,2.45,0,4,1
12.2,78.4,89.0,96.0,3.5,11,100.0,2.13,3.03,0,8,0
10.9,93.6,93.1,99.7,1.5,13,53.3,1.05,3.5,0,8,0
11.7,97.8,100.0,79.0,2.1,4,85.2,1.35,2.92,1,7,0
3.9,28.4,81.4,29.6,3.6,1,55.0,-1.1,2.99,0,7,0
4.2,59.9,57.7,65.8,3.4,5,25.5,-0.23,3.39,0,1,0
7.8,51.7,59.5,51.9,4.5,3,26.7,0.17,1.67,1,7,0
15.4,67.7,81.3,58.8,0.3,5,60.9,-0.28,3.33,0,8,0
12.5,80.1,67.5,53.6,0.5,3,64.3,1.58,3.64,1,6,0
6.4,50.8,59.5,54.3,3.1,6,80.9,0.01,2.04,0,8,0
6.7,17.6,44.6,9.0,3.0,1,57.8,-1.2,2.15,1,2,1
6.3,42.8,66.7,79.5,2.7,5,57.4,0.45,3.08,0,8,0
10.8,84.6,96.4,71.7,0.0,3,59.1,1.28,3.89,1,6,0
8.5,85.8,81.1,85.8,0.0,3,48.4,0.21,3.7,0,6,1
9.2,72.2,78.5,40.8,0.6,6,44.9,-0.62,3.11,1,1,0
12.1,81.4,64.6,100.0,1.6,6,56.5,0.71,3.62,1,2,0
9.9,37.7,16.1,26.5,0.5,2,42.1,-0.27,2.31,1,1,1
5.4,55.4,51.6,48.7,7.1,3,51.2,-0.35,3.55,0,8,0
12.4,66.1,60.3,89.7,6.0,5,58.2,0.58,2.82,0,4,0
10.8,67.7,58.5,61.7,3.4,4,65.7,1.12,1.97,0,2,1
5.5,34.9,68.8,52.9,2.8,5,34.0,-0.3,1.7,0,8,0
5.0,9.5,31.0,53.6,3.0,2,30.0,-1.09,2.34,1,7,1
12.8,55.1,78.3,50.3,2.6,4,93.8,0.37,3.02,0,7,0
8.6,68.0,97.1,64.8,3.1,6,79.1,1.51,2.97,1,3,1
8.2,24.4,56.5,74.6,2.7,5,76.3,0.54,3.23,0,4,0
0.0,21.0,39.1,44.9,1.8,2,51.3,-0.16,2.83,0,7,0
10.9,98.8,100.0,78.0,0.4,11,100.0,0.72,3.9,0,5,0
8.2,78.7,60.3,93.4,3.6,8,86.4,0.28,3.32,0,4,0
6.0,53.8,71.7,75.9,0.0,6,74.3,0.71,2.53,0,3,0
7.2,65.9,85.4,92.1,0.0,5,79.2,1.56,3.14,0,8,0
5.2,64.3,80.4,91.9,2.5,6,65.5,1.43,3.77,0,7,0
8.8,69.2,74.9,60.0,0.7,10,63.7,0.1,3.54,1,1,0
8.6,58.8,42.6,48.4,3.0,4,61.0,0.23,2.79,0,2,0
6.8,100.0,68.9,85.3,3.4,4,78.6,1.86,3.85,1,1,0
10.0,36.8,75.2,65.3,2.2,6,39.6,-0.1,3.17,1,6,0
8.1,34.8,48.3,58.2,2.3,7,12.4,-0.81,3.49,0,7,0
12.2,20.6,71.8,24.9,2.5,4,90.2,-0.23,2.47,1,1,0
11.0,64.5,89.4,73.7,1.6,4,49.0,0.45,2.75,1,2,1
9.1,45.9,47.2,56.3,1.2,3,43.5,-0.27,1.97,0,1,0
9.4,70.8,79.6,40.5,1.6,5,89.3,-0.35,3.54,0,8,0
7.6,68.9,90.3,72.5,0.2,3,39.4,1.02,2.72,1,6,0
7.6,52.7,43.9,35.0,2.8,0,57.2,-0.88,3.26,0,7,0
13.1,51.1,93.2,76.1,0.4,0,100.0,0.41,3.56,1,8,0
11.4,82.6,91.2,84.6,1.4,6,100.0,1.02,3.45,0,3,0
9.9,27.0,72.0,32.4,5.9,3,47.1,-0.97,2.31,0,7,1
15.5,89.9,60.4,44.7,2.7,5,65.5,-0.63,3.55,0,8,0
8.5,59.2,92.9,79.6,2.3,4,59.2,0.07,3.12,0,6,1
9.1,47.4,64.6,65.5,2.4,6,69.2,0.94,3.37,1,8,0
11.5,80.1,96.3,87.5,0.0,8,100.0,1.25,4.0,0,7,0
8.5,66.5,68.3,71.4,3.6,7,40.1,-0.95,3.25,0,5,1
6.1,38.5,47.3,10.6,5.3,5,43.6,-0.11,1.77,0,2,1
10.3,96.0,67.6,76.4,1.3,3,74.0,1.22,3.71,0,1,0
4.6,36.0,32.1,42.4,4.7,3,63.7,-0.57,2.8,1,2,0
6.5,51.0,66.8,89.9,3.3,2,82.1,0.13,3.11,0,6,0
7.5,60.1,54.0,43.9,3.7,2,45.3,0.23,3.08,1,1,0
4.2,54.3,49.4,64.5,5.4,4,45.7,1.03,2.99,0,3,0
2.4,46.2,60.8,52.7,1.9,4,63.8,0.17,2.43,0,4,0
8.6,70.8,47.5,48.9,5.1,2,78.6,0.3,2.78,1,5,1
15.7,72.2,97.7,77.5,0.0,9,37.5,0.17,4.0,0,7,0
8.5,70.4,76.3,90.1,3.1,3,88.1,0.64,3.97,0,5,0
1.4,3.7,55.3,54.8,4.4,3,67.8,-0.25,2.34,0,8,0
11.2,72.1,65.9,51.2,1.1,6,58.6,-0.2,3.14,0,8,0
7.0,46.8,68.8,66.9,4.9,5,73.8,-0.34,2.41,0,2,1
6.0,52.4,29.6,25.1,0.6,3,58.6,-0.48,1.99,0,5,0
3.2,31.5,65.8,47.2,6.9,1,48.8,-1.06,1.93,1,1,0
11.2,88.9,88.9,83.4,5.4,5,99.5,1.53,3.8,1,6,0
14.6,84.8,79.6,100.0,0.6,7,84.7,0.73,3.79,0,3,0
6.6,41.0,57.1,64.8,1.0,5,51.9,-1.44,3.31,0,7,1
6.6,57.2,62.9,47.7,1.9,2,40.9,-0.45,2.66,1,6,0
3.8,78.1,67.8,57.5,4.4,2,64.3,0.1,3.54,0,3,1
8.5,78.3,66.9,58.8,2.3,2,88.2,0.21,3.14,0,7,0
4.3,61.0,78.3,55.3,0.0,4,36.5,0.09,4.0,0,7,0
9.8,37.2,50.3,58.6,3.5,4,68.9,-0.76,3.74,0,6,1
6.5,26.7,65.8,50.5,5.0,3,56.6,-0.17,3.46,0,8,1
6.1,60.9,52.4,72.8,4.5,2,73.6,-0.71,3.03,1,2,0
10.2,48.8,83.1,63.9,3.5,3,95.6,0.08,2.68,0,1,0
5.4,46.3,67.9,50.3,7.1,3,24.2,-1.22,2.58,1,5,0
7.5,30.4,43.9,74.1,4.0,5,22.5,-0.94,3.34,0,1,0
13.0,89.3,81.3,63.3,5.3,7,61.6,2.38,3.53,1,7,0
4.8,68.8,81.9,71.1,2.0,5,54.5,1.33,2.65,0,5,0
3.2,30.7,55.8,44.1,6.5,0,28.2,-1.42,2.46,1,7,0
10.7,97.5,86.6,73.0,1.7,4,74.5,0.44,2.7,1,7,0
7.6,87.8,75.0,82.1,5.5,6,61.2,0.51,3.0,0,7,0
0.0,32.9,32.4,21.0,6.0,0,16.4,-0.96,2.32,0,1,1
4.9,43.4,47.8,66.6,2.6,3,42.0,0.5,3.23,0,5,1
4.3,21.0,47.0,19.4,1.4,3,50.8,-0.65,2.07,1,5,0
0.0,53.4,63.3,91.6,3.0,4,58.5,-0.35,2.68,1,7,1
6.3,46.9,72.1,100.0,0.2,5,66.5,1.19,2.56,0,3,0
2.6,50.3,68.5,57.7,3.6,5,42.5,-0.74,2.84,0,4,0
7.5,50.3,55.6,62.7,5.1,2,13.1,-0.46,1.5,0,4,1
12.0,88.6,76.5,75.6,3.6,6,100.0,-0.25,3.23,0,6,0
8.6,56.0,71.4,68.3,3.4,3,58.0,-0.41,3.1,0,2,0
5.7,88.0,63.7,42.0,3.6,2,96.0,0.07,1.74,0,7,0
9.5,82.2,59.3,82.3,4.9,2,79.0,-0.13,2.61,0,6,0
7.1,72.9,88.2,70.9,4.4,7,100.0,-0.5,3.34,1,8,0
6.6,47.1,35.5,51.1,2.3,1,52.2,-1.29,2.16,0,4,1
10.1,66.4,95.6,80.5,5.0,8,79.0,0.19,3.34,0,7,0
9.8,62.4,67.3,65.5,5.0,6,50.0,-0.64,3.14,0,2,0
4.3,15.4,36.4,8.4,3.2,0,8.2,-0.84,1.19,1,3,1
6.3,22.8,30.0,50.3,0.0,2,64.6,-1.41,2.89,1,2,1
9.6,75.4,80.1,56.8,4.4,8,73.8,0.07,3.06,0,7,0
9.6,69.0,74.7,76.5,2.3,6,81.7,0.56,2.96,1,4,1
9.7,76.4,80.6,100.0,0.5,3,91.0,0.49,2.49,1,5,0
7.0,46.4,54.9,34.0,3.9,4,56.3,-0.52,2.56,1,2,0
11.3,67.7,90.6,84.6,3.4,3,73.3,0.46,3.83,1,7,0
9.6,100.0,93.3,77.7,0.0,5,100.0,0.18,3.66,0,8,0
10.8,74.7,80.8,61.7,2.0,8,68.7,0.16,3.39,0,4,0
10.5,70.6,93.7,68.8,1.6,4,77.3,1.07,3.23,1,4,1
6.8,12.5,35.9,63.4,7.2,2,49.2,-1.04,2.28,1,5,0
5.1,94.7,70.0,100.0,3.2,7,73.7,0.74,2.83,0,7,0
7.0,68.4,67.1,46.4,4.4,6,24.4,0.66,2.89,0,1,0
5.4,56.2,71.4,69.6,1.8,6,77.3,0.4,2.68,0,7,0
6.1,38.8,71.1,51.5,3.9,4,82.9,-0.66,2.42,0,4,0
5.0,56.0,28.3,30.1,3.3,2,2.3,-0.55,2.66,0,3,1
1.2,34.0,35.8,17.3,3.5,1,24.3,0.1,1.71,0,8,1
10.8,69.2,79.4,100.0,2.3,8,100.0,0.48,3.79,1,7,0
3.5,29.1,21.3,55.6,4.5,0,38.3,-1.81,2.55,1,6,1
6.9,78.6,79.7,69.4,2.2,6,74.2,0.35,3.1,1,5,0
9.2,65.1,71.5,78.5,4.6,5,61.6,0.55,3.74,0,1,0
3.3,0.0,41.4,44.6,2.8,3,27.0,-0.08,2.3,1,5,1
13.9,68.9,63.9,86.1,0.0,7,63.4,0.04,2.86,0,6,0
8.4,57.6,55.0,47.0,1.7,1,64.6,-1.61,2.01,0,2,0
5.4,29.3,34.9,48.2,1.3,3,45.8,-1.19,2.58,1,4,0
6.2,80.2,56.7,54.2,5.8,3,70.2,0.28,2.47,0,4,0
7.7,64.3,56.3,68.0,4.3,2,85.7,1.06,2.41,0,5,0
8.9,61.7,58.7,95.3,4.9,5,46.8,-0.02,2.86,1,2,0
9.2,50.6,67.7,68.3,3.8,3,73.0,1.16,3.17,1,6,1
4.8,61.7,80.7,60.4,2.2,6,77.9,-0.55,3.59,1,5,0
6.0,56.7,71.1,58.8,6.2,1,37.4,-0.51,3.27,0,3,0
6.9,51.9,53.3,64.6,1.5,6,58.9,-1.47,3.13,0,4,0
3.6,39.8,27.6,31.4,8.6,2,64.6,-0.76,2.09,0,4,1
9.9,64.7,69.4,70.7,2.0,3,65.4,-0.02,3.09,0,3,0
10.5,62.4,86.2,74.4,5.6,11,87.4,0.75,3.18,1,1,0
12.0,56.5,46.0,46.9,0.0,7,65.6,0.09,2.92,1,6,1
8.0,37.4,55.0,44.3,2.6,4,79.9,0.84,2.27,1,4,0
9.0,56.5,61.7,35.9,0.0,3,31.3,1.2,2.96,0,6,0
7.5,77.4,96.7,78.5,3.2,7,82.1,-0.52,3.11,1,5,0
10.2,53.2,75.6,49.8,3.1,5,32.4,0.41,2.53,1,1,0
10.0,75.9,50.4,78.4,6.3,7,51.4,-0.21,3.56,0,8,0
8.3,91.4,87.7,64.3,0.9,4,57.6,0.86,2.57,0,1,0
8.9,48.8,44.7,69.1,4.6,4,64.8,-0.36,2.72,1,5,0
7.0,76.1,69.0,29.3,3.0,13,35.1,0.83,3.51,0,6,0
8.3,81.6,83.9,93.2,1.5,5,71.6,1.19,3.13,1,3,0
3.8,49.8,89.1,53.8,1.6,1,73.4,-0.57,3.8,0,1,0
7.0,69.8,80.7,73.6,0.0,7,48.3,0.57,2.82,0,4,0
6.4,71.0,63.7,85.0,2.7,4,56.9,0.5,3.24,1,8,0
0.0,8.6,33.4,54.2,4.6,2,83.2,-0.31,2.73,1,2,1
6.5,69.7,92.6,60.7,0.0,5,78.3,0.54,2.86,1,1,0
11.4,73.9,91.5,80.7,0.0,3,35.0,0.85,4.0,1,3,0
4.6,18.4,37.2,21.7,3.8,2,8.7,-0.91,2.05,1,5,1
2.2,16.3,49.8,50.7,6.1,4,46.3,-0.2,2.73,1,4,1
2.5,38.4,63.5,32.5,4.5,0,41.1,-1.49,2.06,1,2,1
10.4,90.3,73.4,49.3,0.0,5,48.9,0.06,3.7,1,1,0
8.7,35.2,53.1,54.6,0.0,2,88.5,0.38,2.82,0,3,1
5.2,30.6,42.3,38.6,6.0,3,91.6,0.36,3.59,0,2,1
8.3,40.5,43.4,82.1,0.2,4,42.1,-0.29,3.19,1,2,0
7.3,93.9,86.0,67.5,3.3,3,87.5,0.47,3.71,1,8,0
5.3,14.5,45.8,30.1,4.9,1,59.5,0.28,2.02,1,4,1
1.6,54.2,48.0,37.6,6.8,4,65.1,-0.48,2.63,0,7,0
7.9,60.9,80.0,74.3,0.7,4,58.0,1.13,3.07,0,4,0
9.4,65.3,76.1,79.1,3.6,7,100.0,0.49,3.33,0,1,0
5.2,56.7,80.4,82.8,4.5,6,71.9,0.6,3.41,0,1,0
12.2,77.5,79.3,100.0,0.0,11,89.5,0.24,3.13,1,2,0
5.5,16.6,39.5,15.4,4.5,3,35.5,-1.56,2.21,1,3,1
10.5,53.9,59.2,83.4,2.2,4,61.5,0.83,3.03,0,8,0
8.8,0.0,48.8,22.5,2.4,1,36.2,0.06,1.67,0,2,1
8.2,29.8,64.2,69.3,3.2,6,36.9,0.09,3.32,1,6,0
9.8,80.6,82.2,100.0,0.0,5,41.1,0.61,3.54,1,3,0
0.1,53.4,34.1,31.4,4.8,2,34.6,-0.09,2.78,0,4,1
10.6,100.0,85.1,66.8,5.9,2,58.5,0.82,3.61,0,3,0
12.3,95.9,87.5,72.3,0.6,4,92.5,-0.51,2.74,0,3,0
0.8,27.4,55.6,38.9,3.8,5,46.8,-0.09,1.97,1,4,0
6.9,28.9,69.5,84.9,5.3,6,61.2,-0.68,3.82,1,5,0
7.4,65.6,67.9,48.1,5.1,5,86.5,0.08,3.36,0,6,0
12.8,64.8,65.5,84.4,0.0,8,86.7,0.82,2.9,1,2,0
8.4,37.5,71.9,72.1,4.5,5,26.2,-0.57,3.0,0,1,1
1.8,41.2,25.3,46.7,0.0,0,28.3,-0.9,1.79,0,3,1
9.4,72.8,85.5,67.4,0.0,5,91.0,1.0,2.2,1,1,0
11.9,65.6,80.9,82.1,3.3,9,46.4,0.86,4.0,1,6,0
10.3,55.6,63.8,100.0,0.0,8,80.1,1.74,3.61,1,8,0
4.2,46.0,51.9,74.9,3.1,0,56.5,0.5,2.7,1,8,0
7.7,52.6,38.7,81.1,1.4,2,98.3,0.66,2.08,1,1,1
9.1,95.2,89.7,99.6,0.0,5,95.7,0.57,2.78,0,2,0
1.5,0.4,42.8,36.5,0.0,2,43.9,-0.88,1.66,0,5,1
11.3,62.7,54.7,95.3,1.6,3,72.4,0.18,3.76,1,5,0
3.5,63.0,65.9,46.1,4.1,2,18.0,0.48,1.93,0,6,0
4.8,35.0,51.2,25.0,4.1,5,25.9,0.17,3.36,0,8,0
7.5,28.9,67.1,62.2,1.2,5,67.2,-1.63,2.35,0,6,0
5.2,20.3,44.8,65.3,1.2,2,41.1,-0.53,1.75,1,5,1
10.9,79.9,95.5,95.0,0.4,9,85.3,-0.59,3.5,0,5,0
0.0,44.1,54.8,58.0,0.3,6,54.7,-0.14,2.46,0,4,0
4.5,54.3,39.4,62.0,1.6,4,52.5,-0.5,2.81,1,1,0
4.5,51.2,31.3,49.1,4.5,0,38.0,-1.29,1.87,1,1,0
6.5,47.7,66.7,63.5,1.1,2,37.3,0.46,2.71,0,8,0
5.2,52.0,37.9,38.3,6.7,1,33.6,-1.12,1.97,1,6,0
6.3,30.4,59.9,30.1,2.1,2,13.8,-0.79,2.74,0,7,0
6.3,46.0,37.4,51.1,2.4,3,33.2,-1.04,2.79,1,6,0
1.1,24.5,52.2,34.0,6.3,1,52.4,-0.94,2.29,1,7,0
2.6,38.9,40.4,42.5,5.5,2,34.2,-0.16,2.87,0,6,0
11.5,66.2,80.7,81.1,3.6,3,71.2,-0.42,3.11,1,8,0
5.7,58.8,64.0,53.3,1.9,5,54.1,0.18,2.84,0,4,1
4.3,37.8,51.2,43.3,5.0,4,34.5,-0.56,2.4,1,8,1
9.1,10.5,74.8,70.5,4.0,4,44.5,0.22,2.68,1,7,0
11.6,74.4,85.4,100.0,3.0,9,60.0,0.15,2.81,0,2,0
6.3,36.4,70.5,56.3,2.0,6,71.0,0.84,3.26,0,8,0
8.7,66.5,56.2,98.1,2.6,5,87.1,1.11,3.94,1,3,0
1.7,10.1,69.8,49.6,3.2,1,51.3,-0.39,2.95,0,8,0
6.6,82.8,61.1,63.7,3.4,4,71.3,0.2,3.24,0,5,0
9.0,65.1,96.2,46.4,2.7,5,33.7,0.58,2.45,0,5,0
4.5,39.0,46.5,80.4,0.4,4,62.8,-0.06,2.88,0,4,0
13.7,92.6,70.7,81.0,0.5,10,52.3,0.37,3.12,0,7,0
10.5,85.5,89.1,93.3,5.5,4,96.1,1.47,3.57,0,5,0
3.1,31.3,51.6,16.3,0.5,1,42.8,-0.36,2.52,0,8,1
7.7,71.8,76.1,62.9,5.2,4,33.9,1.64,2.6,1,4,0
7.1,73.5,74.8,91.2,2.4,6,93.2,-0.11,3.6,0,3,0
